seqnames,start
19,49686623
1,20343412
16,87434620
16,88100983
17,39196995
1,156741647
1,15746841
12,48328728
12,15789257
16,68257817
19,4723885
7,2253642
17,76077338
8,79611085
12,114671925
17,47817020
7,76327885
2,162177004
1,63329965
11,102781022
19,48466825
3,45036157
15,70892419
6,35214731
16,31224385
17,45144754
1,165630690
16,28847121
22,50562901
17,50094584
21,42126383
17,17281055
13,112899245
17,21377279
22,29388705
16,85375663
16,57186350
6,168079333
1,109041904
20,35542178
11,16817049
19,8209576
1,88982748
8,1025359
10,68075195
12,98898895
7,1404045
22,38467589
15,75647164
16,30762654
2,178451620
1,45012129
3,194688172
2,73779937
15,45587023
15,74725573
12,25959813
19,1490433
21,33491483
19,48735396
10,44385260
7,128030991
16,16364930
19,56795370
2,113249706
17,1154248
17,28726965
17,75779922
10,132240458
10,116745535
7,24284148
3,139934589
13,104015480
4,52712466
8,29351466
11,7020339
5,73298106
7,712196
9,35103433
17,4433907
11,63938225
19,4639227
1,115713997
10,15860732
7,124929999
2,183039015
19,14419605
4,124712549
12,122730463
2,225042914
1,248847720
2,134448766
11,69818891
12,75305472
3,49339986
21,37563675
10,131088452
2,239401023
19,41226029
2,27493956
5,75337702
10,61453633
4,147684178
2,37925156
10,102432722
15,41511652
6,165660178
4,138242626
6,4018586
2,84882220
5,140401220
2,100563341
11,118435084
5,142771266
10,114271660
19,50514054
12,89713195
19,17335328
3,49004868
12,121132949
15,64151451
12,109086761
14,90062526
7,37924708
17,35450200
7,150368912
17,17972794
19,51167166
22,30423411
14,101948209
3,123201857
12,95790637
11,79434498
17,74543671
12,6963533
15,70892643
16,88569822
10,27998950
19,12790046
18,77133198
6,135182699
9,136267262
6,42726819
11,1652605
7,151083710
1,44784227
15,96332487
6,168283541
13,30906842
10,104274989
19,7987299
1,151611922
20,64079776
7,65269779
15,59657572
16,4624641
10,22713394
19,53992127
6,26457893
20,63548132
16,1194824
19,40570636
2,3479329
2,196068961
11,57597615
10,102132951
6,158650074
13,36430937
5,43397011
12,132489470
19,58097902
19,20565840
17,7932201
3,17158004
1,26697245
1,90851165
1,239387078
17,36658007
19,7789596
2,43225221
17,81843531
15,76012524
19,4723947
2,131673638
3,40505855
4,139083135
2,96638450
8,8891833
10,73811275
2,173658341
1,109041059
5,179577756
1,93180839
3,46833736
19,10654601
22,48750354
4,54229277
20,45934779
11,127003484
19,40206073
3,127018383
16,87317963
2,63050139
2,223837439
17,28711168
11,67401599
7,100865794
11,2886700
11,44310904
3,138609342
8,94823490
11,1200586
16,30407553
2,20446490
9,124777459
11,5596043
21,28885020
4,145097978
1,18854896
3,52897290
7,19144257
3,61561850
11,64891593
10,63629061
19,55643785
16,20349175
19,11362536
7,103344591
15,89221830
21,32978419
10,70146201
17,49910736
3,45719758
11,117796474
17,78925456
3,179454013
10,68871279
2,149039129
17,1643547
4,10120529
19,2291021
19,12751822
10,49614604
12,15789661
6,154742535
19,5790795
4,147480721
10,110644622
11,125070735
19,23003166
3,10444433
19,49869680
22,31489777
6,148342449
8,121635655
17,16439149
6,143843513
5,96662155
6,166553889
16,14974553
19,29873781
18,54358427
3,134374720
20,25247939
6,17281834
16,85112572
17,42040261
5,5422506
19,47239704
7,99498827
16,30561494
13,74306910
4,109802143
19,30227517
16,87066623
3,136930491
13,18629147
1,234373711
1,202712996
3,128994549
12,125683940
19,40717173
3,13933303
19,50625319
21,33479995
1,41382302
1,117367603
1,155063713
5,136029281
3,192408455
11,62678649
16,642659
19,40056430
1,18291297
1,201646273
12,115451793
3,105387000
19,54463834
6,41546264
3,190120587
10,94545360
2,23135573
19,46851048
10,92290892
1,88684765
1,99263904
8,98949148
11,75425610
16,72664725
1,31788719
22,40370653
6,43171139
12,132265953
8,142472075
9,76906366
6,2682257
22,50406897
19,1313528
8,123768671
3,138835176
3,127588384
4,653405
15,97960648
19,49436625
3,121835138
20,34516247
19,18280491
1,155249039
5,177532145
6,158312476
4,109431735
16,8621770
11,8594147
20,43508421
2,104853592
5,149961387
11,117986070
11,96389794
5,42483630
7,22500203
2,166376135
11,47980117
1,145845533
15,70099035
16,20763844
19,18232492
11,120339584
12,48198682
3,180679962
6,143676564
8,102231370
22,50270792
14,101052278
19,14518432
1,2227183
1,22710623
16,25012283
2,70087414
15,43776864
16,57753463
12,94459810
19,10333803
21,41426667
4,47485339
1,52843490
18,59273186
2,191950279
8,79610342
4,177443188
8,79613529
7,20798299
16,56647955
19,39872288
13,112976885
8,142778358
16,20900360
2,26172579
8,81732708
18,52342008
5,116085117
7,25951186
7,141702522
20,3173620
22,20131123
12,30754432
7,131105600
19,49690967
18,51033903
8,38465773
16,1443858
20,59939146
2,85754839
7,41705756
10,110567523
5,176743703
4,147681857
15,41774624
5,78628113
19,7550714
19,38292194
16,2785709
2,130916390
22,20668445
7,23531265
5,90474971
6,46922005
16,68084851
13,99997169
19,1580505
2,196593971
7,77537630
10,48684696
1,50960013
8,143549717
3,131361672
10,22475993
19,46713980
6,10419652
1,93846246
19,33207220
17,45061597
5,100904215
5,88656335
7,129188734
19,40090609
16,19067960
6,100445789
1,2400636
5,81301899
10,50991384
20,7936565
9,136529700
7,65269198
15,64775497
11,9664394
19,47243221
2,64018545
19,58047936
2,46187178
11,90223061
10,101224770
5,69502822
19,48795310
2,174335749
13,75537649
17,60677780
17,81223431
8,144332279
3,43362854
20,63496164
19,1555146
8,23854842
7,1556414
11,19241031
9,133474227
2,218010165
3,42685478
20,17530834
6,15463112
7,158958294
11,17735868
16,9091622
20,36876108
16,87550820
11,68010194
17,6831744
2,171922505
8,141036162
16,68299791
6,42745183
7,26291868
5,55737883
7,77798457
22,49936212
21,15065030
19,57487338
4,118888770
1,168135982
5,54719853
2,74922399
13,111957041
6,14211624
17,44967440
6,89118955
12,125093999
20,17617711
14,74612618
8,113377127
3,40477251
18,31727996
7,150800652
20,52973191
11,14514064
7,105532527
9,93954716
1,9943372
20,51560471
7,27188228
5,2740018
1,25856770
7,101252523
4,83034922
10,71732165
20,62215977
6,43576274
13,96090063
18,50287780
16,264812
16,70346746
7,148987439
16,89893576
16,69424652
2,11779406
13,51111256
16,22007817
22,38089287
1,113759342
1,154564738
11,830190
4,3249659
16,67416034
8,22275128
5,1089456
8,99013136
19,53809750
6,69867714
8,96160733
8,27479158
17,2692407
2,70979398
19,49142989
1,218160792
1,153774112
5,119071264
5,54049860
2,186589687
19,16542850
4,86892620
19,12648279
5,116572787
8,144047097
13,43879726
11,850952
16,82626771
1,8431072
1,32769930
7,156503797
16,66948532
7,67282551
19,4827974
6,149724368
13,30932700
7,105581733
6,87155354
8,26045693
9,123402682
19,32345559
6,43510717
16,69187269
6,10163336
18,45824580
16,56638759
5,132011022
8,23705633
1,212498565
2,151410978
17,29180649
4,94451727
6,99620054
1,39080864
1,119712222
15,52569199
17,8631614
1,151146633
16,1555338
16,55508839
2,55420344
16,3167248
4,123506235
7,5283762
5,132747109
17,1710548
19,7224702
8,100951297
19,10653675
10,93073901
12,6689741
19,55433866
2,73780298
17,12666170
11,134332639
22,38088672
18,13136341
2,264988
18,79463422
15,65621590
8,13116939
2,63051696
6,107491528
8,66429120
6,150069758
10,74829351
20,761293
16,299062
7,101236276
13,21176334
5,180292502
16,2603838
17,17591723
10,132406017
8,22366339
18,69402934
6,100455815
3,186363079
13,40921547
19,2041961
8,66986482
10,132691048
16,1827198
15,58750153
17,42132028
20,1224713
16,57186750
11,62665885
7,76513957
5,28808930
15,98418188
10,130203156
4,69995732
6,26240277
10,133527236
16,89218229
22,38397928
19,8594101
6,170256998
12,132717503
19,13830954
19,36687272
17,14310262
15,59611769
6,11094388
16,21283934
19,7872221
15,76012502
16,57735845
16,75239515
17,74852530
15,41662054
2,240030758
12,57138532
6,170375211
10,31318371
6,70303062
3,186827258
8,102239313
17,76643812
2,46616724
15,73992140
19,44891637
17,49036045
17,40314812
19,49338201
21,17512723
8,80873091
3,193592890
17,15944892
12,8989144
14,100567899
17,40140263
10,1026750
5,115296297
4,173530247
17,60422318
10,14604245
16,31428351
17,35496600
8,26514048
11,63681463
11,88537444
8,128149932
6,34466012
22,48490972
2,63048875
9,135736827
3,128280919
7,139778696
11,2859547
3,187969130
6,70955819
1,161038854
7,154052121
16,28320550
10,127919542
19,54191319
1,20486571
3,49275901
11,62679221
8,41647371
1,68047245
13,24308876
1,101309814
3,133892782
9,129888369
7,107744753
7,158586531
19,45234345
1,155081347
6,149448967
17,28598993
1,209756782
2,74120308
8,37748460
1,115646477
19,1068488
11,8594138
2,130040408
1,42767540
8,77001085
16,69107347
2,10911009
10,72213285
5,43603036
19,39515811
2,219566677
6,98833417
15,75356100
18,46481334
1,28538481
1,172545885
4,46389242
18,62717137
7,116210996
12,76032436
19,43612054
19,38417783
6,86937254
10,114527215
16,879020
11,14892435
16,52545737
18,23134253
19,21586934
10,59362600
11,94740959
11,92883153
18,8659511
3,72996856
3,197556240
12,52069893
2,19901903
12,96247311
6,73298965
14,36581250
15,62066552
15,34039189
19,2933423
1,162632505
3,187669946
12,76351001
6,48068867
1,149886861
19,12993860
22,19022906
7,156999625
2,207334741
17,36940012
17,32444442
10,132117274
12,27014530
7,152759661
7,108569562
19,8046498
2,176071853
2,240972892
20,36773974
12,130137176
10,87818419
4,110198570
3,50345744
15,77027920
13,112326335
17,57256377
12,110583386
12,120293484
7,36117411
2,119240496
3,45689634
10,89374184
10,35127435
10,89644043
16,13909867
8,73285975
1,234373267
7,2250040
19,49150540
15,75368843
4,588845
11,67607197
1,3425449
14,24367978
19,55079780
2,20012748
3,158109972
2,161418885
9,96022159
12,5430570
17,44004587
1,54780540
17,50835187
5,62412568
15,64825990
17,17972722
4,157222868
12,52652321
1,52056222
16,1533983
12,132687542
17,28335816
1,119652415
18,50725944
13,50129341
2,170771231
2,80304773
20,62656790
15,45114288
8,65789142
15,25103935
7,156639832
3,129305758
1,65266006
1,85708468
3,165196833
1,118990227
1,117606305
20,46201182
20,58890636
16,30748252
10,1737238
12,27975634
3,50320213
6,19837980
8,108788150
16,28181742
8,56445226
11,43359526
16,89248696
10,110567491
4,16361041
2,128486460
16,66693718
2,70790425
7,47572231
2,28233317
16,28942546
9,136701665
12,6632716
16,75566171
11,73788089
16,7304431
20,33030662
7,108001351
2,173090486
11,89730521
15,45152720
13,99967588
17,68201078
4,183659731
6,97283081
6,100881431
19,42081305
3,151460939
16,2502819
6,62285971
21,26845357
17,78680284
13,113077268
19,1752326
11,507177
13,110561827
19,3964736
20,17569793
5,472430
11,126991154
3,23945939
9,21239945
18,70288625
6,170290972
6,50844123
16,28977987
16,28877426
11,86672388
12,53252191
12,101697441
11,60907001
11,65111713
2,189826151
7,127391570
19,17555605
3,147408168
8,73747541
6,57853877
15,25054025
6,37481000
2,70554175
13,50131247
7,150023
8,13132704
2,219253933
8,81035506
1,150235235
13,46595211
15,25086244
17,62138102
20,49043205
3,197004279
18,80034585
19,19303632
16,11242531
2,240590546
3,167379776
2,14635370
10,75236164
1,26225625
7,151006677
20,33666900
13,77698308
2,127387859
3,133674121
11,7513098
1,226870369
22,50218464
2,101253513
11,61429541
19,33235880
19,45712379
19,44304745
1,110555590
17,10697372
3,187737583
20,56005077
7,123749981
11,59171574
10,73096989
2,181106448
15,48878069
16,400837
15,65211491
19,13952219
22,48577038
15,89377927
19,51414664
3,187669862
16,25015529
7,74174807
6,43456280
5,177516503
17,44007244
5,1931667
12,132035888
11,60733559
2,39913789
17,7403888
2,95210606
2,20379304
1,110068373
16,3457460
15,70643670
15,50355040
16,15642554
16,1771558
7,4835463
10,132282478
9,137200899
4,4858299
2,72924750
4,140374106
3,50503595
3,169354917
16,87707151
16,11255711
19,11578911
12,131779170
9,121651887
2,174012838
4,127965889
2,189441706
3,40524650
5,180648875
16,84307758
12,7129187
11,57322347
2,28895247
2,239908645
13,26785410
5,109690171
3,49021153
8,101205520
2,163736344
11,19660240
16,57986080
2,223840937
1,109763969
6,112254280
19,3539160
19,4676545
7,149239528
17,42608937
3,108091869
7,135557745
17,75049334
12,52288034
19,55173514
1,34781895
10,103668627
19,18118138
7,106979329
4,56681706
18,79785028
12,25195318
1,2540897
13,21071211
20,31606221
16,11345431
12,64824948
2,240728169
7,112450459
3,120350014
19,19194027
12,53380011
20,38472529
1,226309658
6,167660980
13,52600184
2,135980928
21,44297850
19,33800413
2,47517899
16,67843329
2,130690185
19,43755036
3,48621818
7,636457
1,145996653
7,66145422
16,77788541
19,41428265
19,36666977
2,64990434
10,117240725
17,66508186
16,88598450
1,185157509
3,157089113
19,39824503
2,96503296
10,365859
2,112584272
4,47426091
2,113202689
21,46286478
5,76820263
20,36091743
20,63865033
10,44386103
11,119671832
20,62551477
15,40695170
15,98840023
10,68409798
1,242890769
16,1451832
22,41091279
2,72826302
6,36594610
6,169253840
6,42782073
12,113591854
1,153678476
12,121297780
22,41697976
3,58306087
6,13014970
1,225813973
16,89080767
21,44319943
6,157380861
7,159167225
1,112956139
13,114035365
13,111547710
19,56477444
7,91940786
10,59363162
1,2229227
1,150515968
17,6640035
3,62369644
17,7393911
1,90836094
19,13748056
20,18137797
19,34677093
16,50547796
1,61725261
1,39080984
8,144400420
13,75538096
16,4682261
17,81461010
6,27502835
16,89658037
13,35475670
3,69081767
9,130266278
19,10557592
16,69105515
1,212700284
13,45120445
7,76258062
21,43728579
5,108749229
20,58179644
1,6279994
12,6564098
2,10123353
19,38483710
15,88626031
19,49689482
20,6006333
4,75673633
7,8262561
12,49264895
16,71860205
15,48191647
4,145619401
1,47723842
11,34357258
22,37658498
4,118033256
3,64686521
12,89657190
16,1187043
11,1760327
6,109294376
6,143678328
19,55517175
15,57592217
5,1761238
19,3453957
2,196593797
11,10653419
16,67653040
16,3021607
8,1553504
10,60140655
10,6144996
5,157167459
7,106865516
8,29353283
19,2730592
1,32012839
19,19545354
18,59308861
3,134487661
7,64903556
16,67884937
20,43590747
4,40516024
16,89171922
15,34104127
10,117241480
17,40443430
12,14961798
6,36741437
15,87722942
11,59895651
15,88769738
7,6228953
19,6746173
19,57600112
5,135536959
1,220748781
19,2358396
9,21335552
19,5061194
5,176880765
4,757283
19,41933093
7,5603153
12,124554631
19,12441159
22,27797922
1,46544384
3,49799915
5,180804155
11,111912624
3,195908772
7,43119189
20,41616131
17,61863539
17,66876533
12,76764834
22,17632008
12,99154726
6,131951986
20,32589473
17,29622777
21,42653092
4,41751786
3,25783346
17,80858063
7,151252097
19,4493910
17,19748340
1,120176078
11,134228689
7,112206447
13,52617406
6,3231791
13,30306690
8,144791023
16,10183127
20,56358741
21,33642768
2,94855686
16,56625426
10,97296008
19,35857005
1,92792762
11,60856166
19,43596551
10,92593064
20,35147008
11,119340337
16,4416649
17,17577617
1,92785487
10,104121626
6,7313390
10,14838888
10,31318231
16,3023892
12,95070621
1,16208084
17,74876179
19,33621251
12,118019678
18,41955197
2,27891177
10,73439653
9,136199532
10,119412919
14,53954292
2,153478872
2,9409148
12,125140470
19,6425031
16,85799807
16,31442270
2,112706471
19,10491911
12,49055280
11,130213265
2,74514572
17,16407548
10,110530297
19,42302051
19,38647423
7,48088855
12,132283234
16,31148237
6,160102891
22,36776624
1,15246961
16,72033
13,52851500
10,1707166
5,157521573
18,11148511
7,73522382
1,151070996
1,230280156
16,30534451
15,90934668
1,20554170
2,241610449
1,214187611
18,78781071
1,202808167
1,32770116
1,52033321
11,65720470
11,92970267
2,96870550
22,19855314
13,98576701
12,56128108
10,114044046
13,51453246
12,107580777
6,53544570
20,50928525
21,33491697
1,50959688
11,64765875
14,50531965
12,124863812
3,66501378
4,76949592
5,179344328
10,93757104
12,4605161
1,2443981
1,228341212
11,121723512
1,164559445
16,30534641
1,156728378
19,53520639
11,747458
7,151048191
19,409510
1,27914875
19,41927778
5,134004611
22,50582982
7,157866742
20,45808731
6,116571380
1,76074463
2,178450896
3,129313983
22,20981015
2,74473286
5,140113142
1,28178137
1,185170539
2,237966891
1,153141526
19,13299117
2,9206463
6,53665705
7,93921692
11,67288162
17,81928028
10,97446256
9,137452412
3,124887337
10,127904737
17,76539929
1,7121833
2,233307714
20,3681865
22,42858075
2,48314782
1,200803116
2,152097702
1,26190469
2,109141293
15,78831826
1,201507169
2,239262960
7,101903713
10,7791647
10,43076796
19,13759165
8,69492481
1,162498436
1,23019910
16,8962258
1,1337179
16,53054762
12,76763911
10,69361659
11,10541304
1,4128650
21,16589509
1,58783546
1,51518370
16,19086745
19,11502752
11,111937239
1,111516128
22,31971051
15,75222584
3,195894917
6,34235787
21,38206648
12,49188454
19,49496160
1,27392827
4,15427907
7,159092890
12,118372631
1,94542037
19,39342870
19,31350485
20,37517667
17,58488079
20,63320131
16,67667341
1,39739594
10,102056057
7,32071450
21,33915525
4,158170937
17,42865783
1,6545360
16,2537589
1,31754176
16,664968
11,65122200
2,202872061
7,128476535
1,226703473
10,133289792
7,98616518
16,67909194
14,75578427
19,45591077
11,66311723
1,161439968
17,10729398
16,22284789
7,37448650
8,64373776
2,44169818
2,80304472
19,31149943
6,64218772
19,12140393
15,74129934
17,41249565
8,86508951
2,134448800
16,57619992
22,39487185
22,21658368
2,201642880
20,62239086
16,2576390
1,161046032
2,241937002
2,169825076
14,69571256
17,76121861
2,70248156
7,157298881
17,81243105
7,157336975
7,100177935
8,142347957
17,443025
9,15511233
11,12675433
5,151082834
19,55836405
11,47259819
11,1597496
1,58576441
3,37243189
11,125626750
19,37077847
20,63571005
3,195851409
8,22128505
6,106086066
1,32336432
8,38382821
10,96832347
11,637173
12,119593844
5,177434032
19,2432801
9,105695203
2,199955992
18,47100527
17,47896413
15,65982483
13,111115552
20,38601743
19,50513866
11,70099412
19,1905304
8,23404105
2,113890341
1,218538233
6,41639371
12,16573884
3,120678806
19,13952560
3,156555282
21,45897179
1,93448495
11,134343927
2,238082090
1,39958812
16,89490609
9,127611830
12,49389439
10,123135958
4,110202715
10,73647876
16,66844672
5,96702599
8,94262409
1,18820580
13,21061596
10,100229420
19,39409870
11,111735649
6,27324713
5,1807619
9,137371123
12,131000144
